"Brand,Model,QuickSlicksPart,SupertiresPart,Notes,Source"
"Cartrix,Kurtis KK3000,CB29,1204,"
"Cartrix,Lancia D50 (Grand Prix),CB29,1204,"
"Cartrix,Lotus 16 (Grand Prix),CB29,1204,"
"Cartrix,Maserati (Grand Prix),CB29,1204,"
"Cartrix,Mercedes W196 (Grand Prix),CB29,1204,"
"Cartrix,Porsche Boxter,CB34,1402,"
"Cartrix,Talbot Lago (Grand Prix),CB29,1204,"
"Cartrix,Vanwall (Grand Prix),CB29,1204,"
"CB Design,14 x 6mm Wheels,CB07 CB08,N/A,"
"CB Design,14 x 7mm Wheels,CB12 CB13,N/A,"
"CB Design,14 x 8mm Wheels,CB17 CB18,N/A,"
"CB Design,14.5 x 12mm (F1-Style) Wheels,CB20 CB21 CB22 CB23,1420 1421 1422 1423 1425,"
"CB Design,15 x 7mm Wheels,CB27 CB28 CB29 CB30,1204,"
"CB Design,15 x 8mm Wheels,CB32 CB33 CB34,1400 1401 1402 1403 1404,"
"CB Design,15 x 10mm Wheels,CB41 CB42 CB43 CB44,1402 1403 1404 1405,"
"CB Design,15 x 11mm Wheels,CB46 CB47 CB48 CB49,1007 1008 1009,"
"CB Design,15 x 12mm Wheels,CB52 CB53,1424 1425,"
"CB Design,15 x 13mm Wheels,CB20 CB21 CB22 CB23,1420 1421 1422 1423 1424,"
"CB Design,17 x 8mm Wheels,CB37 CB38 CB34,1400 1401 1402 1403 1404,"
"CB Design,17 x 10mm Wheels,CB57 CB58 CB59,1407 1408 1409 1410,Typical"
"CB Design,17 x 11mm Wheels,CB41 CB42 CB43 CB44,1100CRS,Less typical (recommend gluing)"
"CB Design,27 x 12mm Wheels (1:24 - Center,HR01,1100ARS 1100BRS 1100CRS,"
"CB Design,27 x 12mm Wheels (1:24 - No,HR02,N/A,"
"CB Design,27 x 18mm Wheels (1:24 - Center,HR11,N/A,"
"FLY/GB Track,Chevron,CB46 CB47 CB48 CB49,1007 1008 1009,"
"FLY,Classics,CB46 CB47 CB48 CB49,1007 1008 1009 2112 2114,"
"FLY,Daytona Prototype,N/A,1011,"
"FLY,Dodge Viper (2004),FL02 FL03,1003 1004 1005,"
"FLY,Ferrari 365 GTB/4,CB46 CB47 CB48 CB49,1007 1008 1009 2112 2114,"
"FLY,Ferrari 512,CB46 CB47 CB48 CB49,1007 1008 1009 2112 2114,"
